sha256,clusterID
793DA56DC45EE509D2A8095A71485FF1378E0B1EC77933735D567D567CB36C59,44
D45A9B0A52BCF6E4DC41906E9109CC13EC09454E4A3E912E45B439E8C581D413,42
2D91B9A0675337776C55CF481C22F695AF5FF2B3455680D598C060496D588270,39
102BEEE9D8D44E486474FD7DB0727429371B97DB77C7F7F49CAD9B1FD30C5515,16
2CE0AED0555761A0C152CFBE03AD84770F9C755F5ADDE20EA4D167C9C593FBFE,18
BB30114452C165E0861D763017285B9C98D2E1FF79C9C6504335EEE46644066C,20
05F39CB885C33EE5C74B85A81DBA7092405FEA83C4A18BB810F3B5EA57DB8FB2,20
E9E5CF6DAE590848B5DF0480FA68C182CBADAC3FB29E22569D010DFE14DD2B42,46
8BBC80688D6982F8054BF84B708BD2C3010DB3819D2FFE88E4CB57A5E8129920,20
DE923A490C33FCEBFA86C15348F5085272D3AE47ED65106696EEE7DAD5C51338,23
A76C2640ECB990AE453A851284797F4828913B3CF700F69787EF6B5D34035FB8,11
C60CA688F0B4B6B887E39C04E3CB5429A1B893EAC1A08A1B5A1B9006632215B5,46
CF6A44372D2D57C3A726575F44D53D9FC903EEDAC49A50DEAC99DB63C63AE643,46
EF7C95A7C092128EBC62F4828FC7277D9C2DFD4C31CC39D8195CB44D2C7BD5FB,46
6F4DFA20B21B960D0776FA8465034D37F0E955AD309DC5A1ADE47652203A570E,23
9C81FBE501BC200F48F1CDD2ECC449FB4E6C3F73A47595B5E0F0A911C9769CA8,46
998A5E8E2491B7542ACF3D1670D749A87F80BB8EBD8850270F5B45435D985918,39
FC4AA88688200A7AAF233D2A397338DD98EDF5FDB605AD5A8B64DF2AE8E4E349,46
6DEAD44F00A201CCCAB68B87288F0962CD402DB8E2F66B5CD6F0D9989036CDC3,19
2ADBBB337FBB41D8A15BD939544EDB9E0567623B9467D8683FAE16F4CCBD82C5,19
E40B5548E15BE1FF2AAC6D3FA87C982544E267BDB38EF3EBD272A4E5EB1B30D1,44
BE37FC7FCD8C31EFEB24E3088F2E22BB52ADD129AF30FECF260A39BBEADF9FED,40
FBD22274A8536D86372B1E6B0CD31DCECDF229522B0FD63FB57D83C755E21B47,38
6856F8F2482A6C060DDF059DA671DEA39D214F1A60E0C1396DDBCD03BC1F3F53,20
0B2B4A699B7595D962AF9A90A6BD756F2FBAA2AEDDC07971D31967E5AE106874,38
01974DEA92A1EA41BCD515358B7D879D1279704449F896645C02DDBF82DDBB81,20
4F71F5E3708C2503F6030A24EA9E869282850CED520C7B69E69413BFB355D881,11
B67AA923D2E994234F6407EB8C7122CDD4BC3E012E738F58AA712C9DDB354652,29
0B1FEF1EF37295C84739F5DD69052B2C445F0BE2D65E9E0B6FB867D6320ECC4A,10
C1DE4DD9FA21C7AC06FADF27D5C582D5F3861178ECD47397EE3FD038F15AC1B7,38
C74AFAEA9DBC8EA49E45D8810C0423433B50FDB61F6B6E2E3CDC6AA816627A46,3
79E1A0439DB5C00CAB600785F0D77EEAD47B166AAD10A60ADF9266B7E76B2EA9,26
179333A3DF99688967B6871338853931BBE811AFD4F84D23B3C376F2E72BE302,10
924BB993596324E41033DECC3EB201A9FFA2981CD675259D33280C955EA97658,29
4070FF24B364F7568C5F5B907C539521EFC6FBC123D933F79477838ED1E0308B,20
914A782A3E2D5BCEEE78CBB2F86DE3DBFD2FE9AAF0F63FAD9B27FB781178A003,22
C9591FD9EEC608D468774047F3B87B98810D49F02C1FB30F6010B7D440E862C3,11
D5D32B35B5D4855C314095273901BF14E5269C992299E9CC81BD89E0FFBEFD04,17
44625603046BF20E89095DDB9348DB502C837B17F45DD5514AE2B0DBE577EF03,7
CDE7DB807C419E686E680CB2F1A04FBD79BB528FAB8B8E63C5957FA89C247395,20
12B59C11CC445B0A1A57CCDA7C17112D3BB9770F8998922A660D4DC340C973FF,1
C48AAA4DA0A5F58DB4A66385C94529300FA6756730760A5AD4E32EBDFB4C0A65,34
1BEC1F709D048D818C591BFA27E920A7FE140E243F914A33777A012C04111E15,1
BD2B3C91D18AA3C3D8F13DDFCA7B78BF6A4C7CFC77E6EF94BEEC1D4E168C0F0A,44
F3E16033150335DFA73C6496B3AE4B99CB6B006C981834779D36D9CDDCC5E3E7,7
1C47343868A8C46452A82A38DD4B9224A2960173FE5F588C37C10A34CB5B9DE0,23
0D51EB1700076B348F8C4D7EC53D7A0EDDA0EE2B93EFFD9CEC72E811E23FEE6D,43
67D4A01C8E730350EC3885AFB6E6C9F52E4932CE05F2BFA8D382EC86FB870D07,46
0667499364BCC5AFB81F7E303934A06F15C0F2F33D5FFE57E039193CF7848EEE,7
7185CACB98CC1CD0EAB95EA166B93EBECCE8362A4F24FB63671F04DFB175E755,23
28D785568CA164589F236996C860FF8BB5258812763C60B2F6278BD593449561,20
D985F0AEE4A4DD2837D1E3364F1D0BCE87C7643164C250C34E7A0D7078506CAC,22
8B90AF9C5A28696F9AC72640FBC9FFB7E7F643F7E0F6E1B7760AB963C849B30E,23
1793BF7F74896BDE7D83C49A8E9566590528D1DEC7B27C4471839151A2BF35A9,43
7B6FE89DAE8410040B089058889BDB874150F0938111125F8C80ADEADA043967,23
F5711307192347D465C772BE4B0C02B5E27FFBE18D743667C469BF0AE8000F90,2
39C35CA18E0804F187A59AD9B21A53F2966BFCB319D3F89584FB708EDFA4566E,23
FB0145476A035A1E921A5234EF3EE8EDB0DA31204672F6A5EF9E1AC976C032EC,7
F1E4354D2FF62CEA353F96697AFC30DACED13F5D96F9B12C6A704A4D4B8C4076,43
1E84BBA81CFA14C06493A374B4ACC1747B63D55DCBE204D15334E48BFA239D15,22
157648D1EB124ADC2DAED7F7A82742D94BA018FF2CA7C0B9B0E5D82024DC1A77,40
FF111D77FCB48C72C232469411BCE2985259572B1327ACE4835FDF9C75364A44,40
53D03CE0A4E70E3AA39B8F17A486C5107B73EB3C5935BCCA422B5346B14736FB,20
F3914D378A2F93B76443E417CC28E9376A304FC13CF3259D5E6027CAC0D8FB39,22
FC8095DF251C019372C2254D7CAA11B0C88AA02887264EFF72C460F69FCB1E27,7
B00B3EB154DE88FA8DD08C0299B4AF64F33948B1510DC31D3876ED873BE1A6B9,7
4DAA3323AF05B67F46D1073E50FB2AFEC24CCB85D945E0B046416D7B8D8622EF,46
E8464E11921F5255B77B315E04F22826F8A14220BB4646535AAFC9C68AA66C20,11
F989A3879E78F5D44B0ED2B44FFD436280736513FB09CE2DD8455661FCEB120F,28
48BBC4ECC6746B0162835737E038AE7A72BAC9E33B809862A0FF130F889D9BEC,20
0852B1DEDBFF866361370D2D3E6C271DDDBF9FFF328DEAE6B89529A2C83B49E9,23
E47F794A32ED85AC1C27CFF8248D543DECFC5C65E6FDFC4684B0D66AAEDB9AE6,40
FAA37629AAFBAFFC902E9FBD640B02121FD86053FC30F980593EEAB4927BEEBD,19
191D847AFAE4C53CB07F1E9A3AE957D0E1B0E68EBC0BC4B202BFC8AC7B131E94,22
F81CC291368DDDE417A67FA412648FE1F84C5752BA2BB11517C2AF89B6092225,43
8CD45DEBDC0D4F58E3B3F069B4798C48BF2956460A001ACD766532499DE63532,20
75C04C33A5B1DFA7F4C07840719D07DC606E0338E186CE9091BD7EF2552473FB,22
71D7769288F14A808DBA8347489A744F48ECA60F08F97012F02FA7F5E6063474,17
77FCD8C54A1AC0D6B9074D92795BA4617D8CD62E1F151AEF4F2A52C67133E5D4,20
6B341B86A5FB4471E1FED4DC3800087CF8DAE24328BC1B3FB65EF2BE5EF400C0,11
99219E84EEC17C2012D2DE5931508141D209BE45FB78B4DC9E662744DC9D8F04,20
98DCD2CE342E08634AB8AC98D2FA89CC41DEE2922006430A6E2570CDDF62E79E,2
6D26E2BB100D8E90080DC7D85E4FC9DF2D3719AC4B6968C0462BF2771BEF4749,3
A0E9B1A2E6F1DBD907230C6DB3AB10BE6C30C571EB3C8FEBA9B821FF7D473AA3,11
6CE6135C9F728E7CCC05375A5B48572CC7BFEBF05C71BA3B399603CEA1E5B16F,29
9C86621A22B056B962275344D6B8D65E5E82CE806F2D138E4901438A26621102,43
2AB460D61B44964C1EED8620E5B2DCAB6D4AA4D8C4A2718F0688A2F42BE3D01E,20
0E840CC2D68328DC3139D0D88CC72267332B530210B8A935CB20B49629659BAE,43
4503DAA20D8DF33325527FAA0B92D156C4B05CF0F7C4385912EB54D7DAAA4EC2,5
E08690D744CA383B05240A1164B17CD8B90FAE3485742B5714C7519F1AC09B76,21
83DA8098DAE74843DF93234361E864605263E79BE13CDE724DF438F6694FEEBD,7
1C7729B1C884EBF5DD8F321FB81EF22F1CD08ADAD42F65C377A6B7171C1EAF09,12
A2A9BB60CD8C6528CDB57FF32E8CF84C8FAE2BE5BB3B13DC03FC533FEBF9CB19,45
20101940BC48B71F513E8481835CA4EA47D7E357C02BA091112A94F972C39F3D,39
FFA192C4D53662F7DFAAE959D06D56C29F206CD2E2B8E3B9656D3E2E4137A08B,39
DE1A2CEAEE17BDB801252D09C003CF71B59D18A39FA29B7A1A2193AEA995F226,39
9979AC8E8174B5AF381780F5A8B45365E0E9B8802A59856617180457C5C14F6F,39
260887C636C2921E887CB592B3592DF4EA04DB562CEAC0229579743009434632,32
567434D539E3FA56431DA8F66B75649C2BE3E78FC12ED72E05F4B47EDD5FDDD9,39
DC25A41927A64EF6E789B2792362C469298497068DC8D8772CD776A230466624,39
8CF1E403445D9EAA10C4DDC8C4E681C2D3439EC4EF7280AF01342AB529C6063D,15
B1FB1CDF4548C8FF8C26C1E9EA9A8F86375AD87A04D3A5BA68737682DDC1480C,10
FB1DF06877D8B60421812116E39BC1F21B9C5230D3F79074F544FB462A0A05F3,13
33B005F4AF03DAA5BB05249AB58BCE041110B74F056DBFA9C78C7C58A860A7B2,39
0DCB3A45CB30AF97F62A62593A7EB53054863250E14D0518348162216F016AF1,4
FD8F53D9F8CDEFEC400E187C93FD74A2E3920035C6E686AE41E21038AEF139C8,39
6627DE4CC4FEE080323F2D2F256258BA1BBFCF54D4A465A774707F766923D885,21
18352CCF9B355647D6BA4647497FF54AC53B9C75D5E55DE3A61C996964F30EAA,20
F7A7834FA959355A339F8875B830B538108E396DFD8F257907C49CA3462EB91F,38
17EBB3E9719AF19B88096D10416AD57BE09F551ADE0034A0C6899F2EAA35AAA8,3
F6195CF698233909681CD4D8987266C3B955C594F6C9ABF9456787573DD025DE,47
074923A337EACF1EE829C5802E7FDB5D64E5A46129CC079B30647B3FD2BB32D9,20
63A04CEDC7716CAB3C1E1FEEFF88E7ABE6F4BA274603DFBF82E64304FB39E093,39
6804EF65B70D5ECF0E4A6AF318B6C352F83805F5582C72BAB72523F37B0BC0F0,4
F38D3EFED179D2F1818193B04995C6A3229C75BD2C3FA0EDA8C1A9735511BE17,38
558E103212E59792CD1FE00FABBF57E70C8F4C52699CA8754CB364B0C72E012A,19
C1BA8618BDF1A332AD2B3AD1361651D147EE1FB1EE335E42E14767988E6C14E2,21
25E83ED0FC1E67F2F078D60324B59B6099704DD33AA8B50148F8680E2B747D48,44
CC4A2F1698C883E1676A47FF9CDA6DB5EB6D2E46A7FFC7F993B2DB32D87EFE05,10
5DDB71A156BA6BFBA8DC28C8D14A7CBE9781F8B038AD7A65AAC7FF34ACC2762B,42
03A61D5903145B49ED668B3BF2A6A16D03BCC7CFB990ED6F6AF5B9DE6F9F2D49,44
F826A474071269A4A0A9340279816CFBB71B695BAE1CEDC49DED5688015C85FD,1
1785906A923BB1E3E1EA4F178BEBA6AC03D29F9D25F0D9EFB21DE0E9AAE655D0,20
18620023A0C848A4878DDD6A182E619D463EB65E0651F8D84BF46DAA31FBAF45,39
6F8C1D1F65FAB2FC6555CD0B4794E441B5FC43C3FFEC730444E61AEFE58FB429,38
3E8566604042A3E42AE2D5765D9FF432E5DD60C5A80B5B0FB123D46629A79743,39
457D684C58CA7C6D0534A76AC684A7682584DAB518BC85E0F40A88D7774EE4B4,44
4F113576DC8F3A9DC40F2B69CA1263C7F01F0B38FDB9C5CEBA54C9A0EE1E58B8,21
D2C94AA0D00D0A9946E8E153F9E2E190F34DAE9E988847FB6A721BEB77A0C4F9,39
6B1F00FB3729B6F3803D4F30403EC651A48BE27C6A33A8C47A13CC1F378763DB,39
D1F6900473099B11925E5916583AA0C99C60999B65A1B9A77D80F477874BCB5D,39
898B0E6B960B997C5965D48282C795B286B91D7E39600BC2AF06ED71A21EC743,39
FA580CFD3307F711494E49915A3A35104D2160604BD20EC4D3A742B362BC23DF,4
696EF8D3B2B8E401B94D76D7E23DFAD44260AFA6DBE20721A2E6CFB0A12E1E88,4
234C9045AF3682F0DCA15666C2745A075E10344127ADA2559A8D58C31A96E8AD,24
B1C76FFECEACC9B54731CA5FA2767D5E217A140730534751AF2D7D1D26FC8D13,44
A44EEFBC7326BA6C499DCD208747EF92AABE313B9E943DD50C8A6B4714E49630,39
E9728B6A4AA2BDA5AA28B70DC519C24837FA693C081434FCE4A568354DD9CB06,1
B6BE6476B8764F657EF8C3D0ED8BCD1CF7C2BDB0D247EF47AD5D29258308D714,39
01902E41410BD0730511CCC0880C7D0DA7AF38374B473651021992A454E327C7,39
C5B4D5A161F3DB7112C42DB7537B6DB14492023C3C3039E1A46248C8DCB13C2F,24
90C210D32ABC00917FF89207847FCB454907A1DD8571A9AC038AB10CDB88E1BD,6
FE83C766B2EE26AA53588D8144A92A73151CF4470DDC805E45AA74128860B1ED,44
342262B28F83F847AF0830C10667A54880583245EE91AB01B698BB6557FA4821,20
8484A78B7BBBBA34CC69D58C986788D67B460F4EF7BD9780687B4958E237665C,43
F1607A43FFDE22ECD7D49EBFC2C5CBEC5A5B6B65AB5AB5DF8891EE4A276DD164,35
84A276E823EC8D5F5D148EBDADA4E08C11181B6B7C3D62BDA43FB0F238984450,26
F15894735C14DF839F7226BDAB69C8F33D00F4A8AF06DCFDB0079DB541B5ABA8,20
833E96A9D5F2BF28C87E17A2CB9EF9974811127302317B434869467558FFD70E,38
836CDEA0EA605362F4E2A2A7D16ECDF03ED873C708E0B1989688A4E54D547FB6,37
852842BF61E5A40FF529C4C68F7219932B6D1B5A71CA4C87642234C61342E101,43
87B9AC6994C927E82865FC84888A39E10F86B0BE6ACF8AAE36F343C409470C6F,20
F026E1533AFCF0E50BA8887F5A04B7991B07A2DCD7FDC7E32829E025FCD74A07,3
866E6D6BCDECC5BBBBC0CD7ED383EEF8BA2D8EB1420A446E4855E694317D1735,43
7BC756BC89D9B6741499A65C807BB3CDBDB0E525E6FFFDEAD42327240B086642,20
F3E8EF502EEB6C3312A60B5BA5AB765C8CB55B3317BB2F854FF17926F52AD063,35
7CF4D951887CE5109F4AEFED1B33F63D04277B8789BA0FCFFD7173A2C8B4D2BA,3
F44F5526B92402FE88522517F041C70D3EE68F78DC9E49927F264530C2708AF1,11
F4315263B9ACF96AC51783F3D69177F9B69D0B43C68D78506FD2DF7D5C8BA1E8,20
8015E436FB951C43B6A2FA7A31AF0FC4CBADC36A396E9158B5762BF49EA4C538,38
F17C91258EF2D4491B4CF34E3554399F23342A9E456E4AF67B9FFD5DF6F18EF4,35
7ECFFD43DBFFA209D7E43F5DE2BD6B428BCD126BB4814C9595D738501FF85F08,9
EC0371AB463C3ED1AF0EE6207612FD9D0E095FBD1E1412882A9B51CC0C3164E3,38
97A69E6C97E3BD3773C89CC78B1E42B9CB4176C4D5CC9B1F75C593F6F2744349,20
943ED762F75FA7993CCB536712E1F4040DCCDBA2029C0CD65149EAD8FF3BCBB2,44
EF563C28F2B889379868F1496B207A2DE8F2933BD3C0BF20BE159840B99B5FE9,20
8B0737D216F846F09C410CF90D4381DB3CD7AAE301454C9C686C76E734797197,20
8BEA5209BE6984B6D861CB221C679D536BA9E3BF2456BE1D5F20EA668563203D,4
8F37BDB11F2D178C8C65B4FF9019C74B757AAEED20D429BA4D74936420289B9A,3
8EFF9F8C1497C9C65F282086280E6861ABADDF025060935E906A6E030A81AB66,3
8FD8E70D68E9ADF5F7F7A38B09AE00DC4EF9DE86D2ED327410FA9FAE26D0D270,39
8F7E2F14685721ECF2C8B553310BA01AA03DD1BB45AADE8D09E1A4C175C15A47,20
69E0B3ECF1E6581F6B48C03C36DD4F9F2EE36F8F6400124C4F26DFC9742D0578,5
69EB4A8C46DE23A1588955B1A98FD9836A2F3AFC27AA60F3AF2C734546AFECC1,3
698EC4C8E915507751B97E7B9E9FBB1B042B3DAB3AB3D4874D068B15A8AA0722,43
69755A74DC1160719E26859C3EE424C27B5CBB21B3827622BD61CBE5AAC4CAB4,43
6842E6478130CCD01B164C995C8B7D336190E7DA5D75BB4D810660BE29ADEBBD,10
FF5173F555C6FA9CB858386EC78B3359B05C1787DA76A3238851226C7FF72369,38
6076FF8A31FADD7BAE4465B5EBFCACBBE2C628B77F6AF91C7291483D289101DB,20
74DB1485150C693D1E63320C11B2DC1EF87DCEA5957DA5F3A04B997BB1D1400F,35
F6509AFB99295F84BF25A4AE74A505CCCC9EFB1555E816904A8F4B77E445AFE4,43
74CF8E923C8FC318E74E97F1971DD931ACECA7C32A21E4CFEE06E28BF6CA1F95,13
7729B685AE9D85411B2DC39D359BA314BE1FD9F6715083F9CEC0786EA606B9A0,20
771A08A9F72CDAF21FBB491CF15EA68A7CC2D9824C5EE791F66B8321E0ED3260,4
6FE79A94A3579FB0980A25A599BE1A293B0B73B29ACDD3B6B297285DFD718C4C,35
BB02C67ACF9AA8F8E85105276FE2EB094029FF3A2C77D5685FA49B4B80AF61A2,25
B8E8D86B7774BDA1D8C1440096C086CF5A0AFC1BD1E3BA114638E74AF3E3DC9B,39
CFC1EC55FDCC65B5A2FE61D8AFB35563FD12FF6A41EBB1F795D5A536238F9279,21
4D8C739E115E7AAF824DDA3F2A55667459C48C2F140D15EADFD6D3D6271BB0B3,6
2C084E662D0D13BD2C77796F9FFD7CACA33571DD9025AAC9C34DFA67D4906203,43
C7151DD92D9C08B9209D39ECD42436674F8AC71C7DBC28FF83F9FC859B4907FB,39
94919E3553A6AC60FF7A19B1138A5932D5B24AE0DFEF3ECBDC7740C400726E16,18
CDCE07332EFAC96441570B9DCBD76CC6D60D0D28C4892498DDB23374D173D626,0
F9966171933714A89091790CD0EAF851863AB82F381A7F125ABABE52690C256E,16
7F7D471F80014073C66697FF2836765A6D10C73917D381D3E1B22492EED87276,16
F2F2DDC014CAFF66F31D6C04CC14AB57446E072954F8A8C3B7240611711B0301,6
96C7B5EEEDC4F6C74CDD6490462035FA191F3D2D0AC6C6FD7C04B7F0FF521CF7,6
40BDA6C12DBFF112B81027CAC494C9594F22FE55D25B2AFFB2312D362167F4AC,41
BFB6CEC081C711B4CB8637AEB7ECE2AA483126F1C95BA2BF22BFC8C68B3CC88B,39
76B0A06363A96511252D59C99F0DF0D6834727A7DD0034F8D45BDF44442FD7A7,39
5FD2EBE71628F067BA20F7A3AD9DE44AA6914608482BBE2356B97897E2D87694,36
CFBEDC1FBD971B33049DF7C27219C5B2E14524A48A51B084A523100207AB2D3F,45
078A1E4493F3BE78C60FEFD9430CBB6CC28C7053EF22BD9916422670D20A1DAB,48
237347E342C08F8C73DBD01B4D86D049452568C046B6E5D6A2D722D7A9F160F8,39
07BED838B05BD1BA9DCDD0C8AA74C7D020B14AB5766946D576E0715A3F127E60,5
A2EBF149036701993ED536BE5878D0C896DDC163D32D6276D436B243D5AD86B0,36
0105D9BBA85637CCA93B1D2C70E0BD1FCCF83216106F2014553BCBB6796BF4B0,21
515F32BAE241AE749F3E9F36F03D0CC20ACCE89ACC9EC6AB1E15B87A9AF11972,38
D1BE5DB233800DD46A2642BB7969CF31877727DDA2EB214A71ABD1A1D19B6DBB,3
1CBC6B0F05FB9AD216B871A7D42C1F2C40DBB59B3651BE53E4AB2EE8D32972C9,19
EFB94FBA9B18CB4F06076402D3F8C45F766F933366634DC31C0A1864114BBE54,37
B9FBF04993674336E0D711A0E3510CC8453C788F80E2BB1CABB959F3F9D1F08B,37
1559DAF2F130B78F3B9701BF6B7767CF060C63923D87DEA46BDF6E88EBD281CA,21
A7BA45A3094C3834118E7E7C2F685AEC4FDAA3C654CC9E3CECB5CEDFF9DAB648,38
5881DD2CBBD9F15FCFB053D4AA93EFFC9C8A5A40E20398784675E49D6A6E7669,39
113CCFE41C6D8C3914D4372F522AF3F8C21F1F9132BB6E65EF49D544D73E87F2,38
F030D92552F54FF8ACF0C428276A66291510010A04D668DBCBE947A6C7447F38,38
71D02C07968FC1928AF9EBAD95173989E95A719A9C5FCC5FDEE7CA2B72B65B66,9
ED56E391DB495416239970ABF8563341633CD17FE8D1D9A5A92C3FF8E47C0CB9,35
0486DC5A80500644C0758ED918919D0617DDD633A497BB0D85264F2B5B845BFE,35
05717FF9DE8E87350F74AD8E0518EE3C41741B725DA97AE3954093491739620B,15
A2311CEADA4162179B1CAD9AA6281435C123B8CF448679511121E337A89BFE21,15
151EFAD187CA59D9EB225525C7A0D1CB63E32230255B947B5614A86C50B231B7,38
0050F19157747CCC25C6DD9CBED478B1F4D5B5057C2FDCE9F8AF710EF15BCD63,20
FF3F499F42F5BE59B270DBFE5F9083E16DED70A936F7B09DD1EE155B980859E1,36
DD8BC0329C7C615BA42D660F0A9326FE45F105FFE8791F0B9A543C84F7C5CDC6,9
EF367773A86677B6B1BC09FF05C4A043991D5B680598CC937629F2902A268DB4,39
CB5849A1C5FFD95E6B0C997243DCD4BDE3E0611FE9F3CB792D98E1306B2B53C3,6
A6900EBD2326B1F6FBA4BDAE99FE2A4548372DC6172DAE58A73D21D9607390DD,39
904ACC0F4093DDBB6C37400204B5C0F4511AEEA9380FD0F9523EBEC25F9810B6,39
1F6C832F7EB396A3D77BF314FA95C93FA8F3F6D86A4A024CE8E90811D30375B5,36
7AF5C981A4E065FDA0E7D79F281C787261D3D7C690C98FFAA13BF976CBA0BC63,35
C58D8E5319FACC7951C7B4F0F974601899D429A46D6F176ED216EE63A00DF8A4,39
F9C3F7DD071D1D5B49272623F05C70FA15EDB48A2C14BC1CCBFEEFA9CB191AC9,36
CB9DDD8E07B4B9D3503618978F351C01C3199233D71EDBB8F65AC8754474C0DA,15
017EA5587ACF05AE3806A7B2FBB6B79FEAAE1FFE13F87169629480EAACD55B50,5
EFEB397EB03573A7C9CA0FC66EB7202E8482452E439D62112C805B2AC9472D06,5
0F2C382412672E31CD99C0F95B4F16ECD99D642C6DAE47263CF59FABCB78E0A7,28
3ED3C4B2D11BB2803B413D1714832CE04DD4C2751A4AFF5B8CA2E61C56FAF28C,20
6B797FA0A611842AB7BEADA8CDCC8825DC75FF2A48D24301D747A8F009D63AAA,39
AA66D0C0B5C94E7B448E91DD4EC341ABA0C0C94EA68923FF52268AF2399FD6E9,35
A9483628083A60F1A81A48CFB7A0E73B165D198157F760982C194D4B354FAF2B,20
FB5362AB6F2C7CAA5E8940B6F184875DAA5214875F4BEC2EADA44E9D6952841F,5
9BEA61CCEAAD8A0AA69E7C77F017E4FFF6C3C510C6CF9DAD0335CC0EA6066674,21
7C91245CEB41E34C26BDFB3788DED5F46FD8D60766A3079499763E14150240E7,39
75246D3C451107341E3E5B23E0AD2DC25184B6383B933C78860E283961D67F11,6
6A31B47697D200E68ECC4CC24FE0D4C9234117CF68562723D02FD349FDF09520,39
BF5F6E2CC87A7F57E3A3D6D514730E38D138A42755F43E6987C2EA8D3103BA55,6
960635FF1BA5D7FA0F86DEAF4F94966D24EE1696DE70FD1B697BFD8A387122D0,20
8364B16F285AC63BAC9CC1ED44549F1F1A2C3F87169B50F79BCAE794DFE46942,29
84D836C36257164CE542042638578E44EFF31B91C41D31499884785F24010685,38
59B5684BF3EEB17EC47D3FEFBB062ED7029E90A93281163F09108FA4F8C449D8,36
8BC9121E0B8738ECD366BE250A8E29E11EAF8BBF116B7CC463B92E1FB423D09C,38
9699BFA7D4D66BEC99D5C4BB5632F5BA89DF2A9415B05E7087526FF1340877E2,38
8BAF892818F4D3EDD89E3AB540BFD79A35EBEBBE7056E220DAE774BA0E326EC3,2
57562E3283BA2FF76045C30F29F1FB705508DF64EBBB8186FCE2C9315251915D,39
5778B581986A6034B3457F0AAABDD3271E31694571FF55A497D14F0534382AB1,3
57618A6C6D5BAB0080ABC3CECF7527C5E0E2011E22339E3DDC03C420D59BE4F6,38
588E43C6868D643F9F17F816EE90C9AFCB3A3EF198E3B84B1008663CB148B00D,35
58982D197431105F3ECA711797F48760B2FC8CD90D1CE826F4138C02C561254A,5
BEDAFA1A2246D43318256E7B12DD8CD53C779533DA9856E329D4CE993B02D180,36
BEE2FA892A5E540FA053F1A42806F67B5608A55E0D0ACBF3EAF52B8FFD500F18,5
84AEDA0A1D173B7544EFEE2011879D369C5B3F330BB18C87E420FEEB9A4350C9,39
963EA57239E6D8E30F60879E71CE3AA33F51256ABE2C3339DF2137A41DB25E54,38
BEEAA3046127E6D04F3B363A373D06C09ADEE3393CB200161777DD6D6008EE38,36
598247B605F4CE345FE68D54336BC6B417544C793A68F1DA42785297BDF1ED43,35
B50F39C22B562462210C2425D5F1E7293572A1DD239A4FF52B2A00E3E7107A08,5
5970CBA9A38FD4C5B13461A806F553CD601B4335607EBF3F4F96533C88B9215A,9
817D56D29135C292C7CAA901D74ADB8BC24459D55FB3688F402AA566CAF2EC59,20
D2D30F3D4C7FB0D3D2D5D6CAA1EC5A8033FA106A7D7C1AA14D979BC6DEB1ED86,39
5BF0ACF6D1B9FBCC89180D22477854FF2FEF626D1274EC7361B9AD104F12BAFC,38
5BCCD2B5DCB0CA9FCBBE49CDB2B67E10E1590A096DBF11F43A798A381082CDBC,29
5DC944A3C6BEBC73ACCBC0AED755ADE316848389536D12604ED30B64B8EF0BDD,37
C06EE09D8508DEB84F9B14810855F73923F8AE01E94B0FB5522D8E552DB0DAAA,35
C032BFCB41883F44766D255BF5721AAE0A9688C7AB9E0E1073601EEC26B5BDBF,15
BAA70A7A076B498BADA6F0AA72B1DC0CAA6E6F6F44AFD730D146DCDA7E1E5D06,35
BE677407CA9567B658E82C512D4BFF168691346B39845FAA2DA00E8205C28BF3,20
BF8D2AAB91D0F6C5FBE5EB88F944DFE4990869DF83CD7A196E8060E1E61C0C3D,37
8BFB2F038EA95C064297CAFBDCE4473A87D101F31232FFC544F168F80F79B9FE,20
BF03BA5E8D740BF90B1D87D43889712389827A19AF43316B3D910BEFF62C8DA4,39
5AFE2EA15C5A6E55782401FAFC23DDEA05A321B03FEEB2C1E8B1B991E00B5B08,43
5AD5960FAE7A4E6B1E96316EDD09A7F6ECB871B9CA5132520FD049224255AFF8,37
BCEEA462FB881A2A8593AC94D5335F41505633EF5BF8C88A98E95FA35F57A6AA,37
4FA571756FCACA0F949F94BAA4181A751C18D80D7665B33C7775972616A1E324,20
BCA556FFB5BEBD91E1EFA865CAF015C1174D6920ABD3EDF1B94636E22A696FA3,20
889C2A956B1775B09B43946230AC6A24EE0B695E3DD31103DFD1AAC8F0D0E3DA,20
4CBFB4D90C359197E467D72B11D39201CFE9B594EDE791E80962F96AB07D6869,20
BC08D2EEB50FC13294D171686F82E195C41D9AE49832F9B912F7F97DF36AAE07,43
ACC70059C7417DEDBCD23D29CD4259439DE13010EF27019ACEA2A2F626277847,12
834B3C7CA82AEF65FCD14FE17A4CE41C204020E97350487551DDE816F4243F5D,35
73F4B763EF66117865B2A3308B2E2C2F07B78850084FC359D707000B3CE25F45,29
865D4522C3544120B4A3C414D3F910F33A0338947083CEFF7095496A8770DFF0,14
0C829D36A2717A4B65FB222B8A13C2195380F4219AF4E32F282E94483709F2F3,29
64DC6F47A5AB4A29B3E84981172D15599AC18F44902A7D3259613116D62C40BB,14
09B001F0084C6DDFB48140D298E6F1F574102C72D61150216526F96F581CDDFE,25
7C2832DBEE50401A399DB76A722733631CE6E67E38CD434D681D86A0FFF739C1,25
0CB3D5EBAB7B09248B6D65291CB253225C54B5CC5766573DE42347EA53D22E0C,30
